Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
10/7/2013,75.4,75.85,75.0939,75.13,5087000,0,1,64.75270545,65.13916059,64.48983008,64.52083237,5087000
10/8/2013,75.02,75.27,74.17,74.27,8997900,0,1,64.42636556,64.64106286,63.69639474,63.78227366,8997900
10/9/2013,74.35,74.64,73.9,74.14,6817600,0,1,63.85097679,64.10002566,63.46452166,63.67063106,6817600
10/10/2013,75.04,75.51,74.74,75.51,6092800,0,1,64.44354134,64.84717226,64.18590458,64.84717226,6092800
10/11/2013,75.45,76.63,75.42,76.32,6936700,0,1,64.79564491,65.80901616,64.76988123,65.54279151,6936700
10/14/2013,75.74,76.52,75.59,76.35,4119000,0,1,65.04469378,65.71454935,64.9158754,65.56855519,4119000
10/15/2013,76.14,76.24,75.09,75.18,6645400,0,1,65.38820946,65.47408838,64.4864808,64.56377183,6645400
10/16/2013,75.44,75.59,74.57,74.94,12877900,0,1,64.78705702,64.9158754,64.03991042,64.35766242,12877900
10/17/2013,74.51,75.81,74.505,75.74,7176400,0,1,63.98838307,65.10480902,63.98408912,65.04469378,7176400
10/18/2013,75.26,75.5,73.74,74.69,14334800,0,1,64.63247496,64.83858437,63.32711538,64.14296512,14334800
10/21/2013,74.6,74.8,74.15,74.62,7578700,0,1,64.06567409,64.23743193,63.67921895,64.08284988,7578700
10/22/2013,75.04,75.125,74.5901,74.86,6867000,0,1,64.44354134,64.51653842,64.05717208,64.28895928,6867000
10/23/2013,74.54,75.41,74.51,75.08,5526100,0,1,64.01414674,64.76129334,63.98838307,64.47789291,5526100
10/24/2013,75.42,76.84,75.41,76.78,7927400,0,1,64.76988123,65.98936189,64.76129334,65.93783454,7927400
10/25/2013,76.55,76.61,76.01,76.25,5944200,0,1,65.74031303,65.79184038,65.27656686,65.48267627,5944200
10/28/2013,76.15,76.4,75.8,76.06,7728100,0,1,65.39679735,65.61149465,65.09622113,65.31950632,7728100
10/29/2013,76.45,77.55,76.39,77.5,7248000,0,1,65.65443411,66.59910222,65.60290676,66.55616276,7248000
10/30/2013,77.68,78.6,77.52,77.88,7251900,0,1,66.71074482,67.50083088,66.57333855,66.88250266,7251900
10/31/2013,77.99,78.4461,77.52,77.89,7577600,0,1,66.97696947,67.36866322,66.57333855,66.89109055,7577600
11/1/2013,77.98,78.03,76.84,76.99,7178300,0,1,66.96838158,67.01132104,65.98936189,66.11818027,7178300
11/4/2013,77.18,77.42,76.61,77,3906500,0,1,66.28135022,66.48745963,65.79184038,66.12676817,3906500
11/5/2013,76.78,76.8,76.07,76.65,6035300,0,1,65.93783454,65.95501033,65.32809421,65.82619195,6035300
11/6/2013,76.72,76.79,75.91,76.42,5059600,0,1,65.88630719,65.94642243,65.19068794,65.62867043,5059600
11/7/2013,76.82,77.19,75.67,75.69,5424600,0,1,65.97218611,66.28993811,64.98457853,65.00175432,5424600
11/8/2013,75.28,75.71,74.78,75.48,9229700,0,1,64.64965075,65.0189301,64.22025615,64.82140859,9229700
11/11/2013,75.27,75.6671,74.93,75.37,5774000,0,1,64.64106286,64.98208805,64.34907453,64.72694177,5774000
11/12/2013,75.84,76.59,75.72,76.18,6629200,0,1,65.1305727,65.7746646,65.02751799,65.42256102,6629200
11/13/2013,75.69,77.69,75.69,77.6,7064700,0,1,65.00175432,66.71933271,65.00175432,66.64204168,7064700
11/14/2013,78.14,79.34,78.06,78.94,6843800,0,1,67.10578785,68.13633489,67.03708471,67.79281921,6843800
11/15/2013,78.84,80.09,78.5626,80.03,10414800,0,1,67.70694029,68.78042678,67.46871217,68.72889943,10414800
11/18/2013,80,80.4699,79.19,79.67,8613000,0,1,68.70313576,69.1066808,68.00751651,68.41973532,8613000
11/19/2013,82.22,82.27,80.26,80.38,12236700,0,1,70.60964777,70.65258723,68.92642095,69.02947565,12236700
11/20/2013,80.73,80.73,79.38,79.75,7236900,0,1,69.33005187,69.33005187,68.17068645,68.48843846,7236900
11/21/2013,80.06,80.06,79.36,79.83,5618600,0,1,68.75466311,68.75466311,68.15351067,68.55714159,5618600
11/22/2013,79.6,79.82,78.78,79.18,7786200,0,1,68.35962008,68.5485537,67.65541294,67.99892862,7786200
11/25/2013,79.3,80.04,79.3,79.75,5496100,0,1,68.10198332,68.73748732,68.10198332,68.48843846,5496100
11/26/2013,80.21,80.9,80.09,80.35,9360700,0,1,68.88348149,69.47604603,68.78042678,69.00371198,9360700
11/27/2013,80.34,80.75,80.12,80.66,5450000,0,1,68.99512408,69.34722765,68.80619046,69.26993663,5450000
11/29/2013,80.88,81.39,80.63,80.67,3372600,0,1,69.45887025,69.89685274,69.24417295,69.27852452,3372600
12/2/2013,80.45,80.75,79.52,79.77,5915600,0,1,69.0895909,69.34722765,68.29091694,68.50561424,5915600
12/3/2013,78.96,79.48,78.31,78.71,7276900,0.39,1,68.14598658,68.59476967,67.58500772,67.93022548,7276900
12/4/2013,78.15,78.75,77.7,78.4,7148800,0,1,67.44692061,67.96474726,67.05855063,67.66268171,7148800
12/5/2013,78.32,79.54,78.27,78.54,6264900,0,1,67.59363816,68.64655234,67.55048594,67.78350793,6264900
12/6/2013,79.08,80.05,78.81,79.84,5094600,0,1,68.24955191,69.08670499,68.01652992,68.90546566,5094600
12/9/2013,79.91,80.6,79.53,79.6,5799800,0,1,68.96587877,69.56137941,68.6379219,68.698335,5799800
12/10/2013,79.32,79.93,78.4,78.61,7448400,0,1,68.45668257,68.98313966,67.66268171,67.84392104,7448400
12/11/2013,78.38,79.81,78.38,79,7834500,0,1,67.64542082,68.87957433,67.64542082,68.18050836,7834500
12/12/2013,78.99,79.2,78.28,78.53,8535200,0,1,68.17187791,68.35311724,67.55911638,67.77487749,8535200
12/13/2013,79.09,79.57,78.52,79.01,6027100,0,1,68.25818236,68.67244367,67.76624704,68.1891388,6027100
12/16/2013,79.21,79.76,78.93,79.1,7099700,0,1,68.36174768,68.83642211,68.12009525,68.2668128,7099700
12/17/2013,79.31,79.37,78.61,78.62,6226000,0,1,68.44805213,68.49983479,67.84392104,67.85255148,6226000
12/18/2013,78.8,80.06,78.3101,80.05,8170300,0,1,68.00789948,69.09533543,67.58509402,69.08670499,8170300
12/19/2013,80.08,80.47,79.64,79.95,6620800,0,1,69.11259632,69.44918364,68.73285678,69.00040055,6620800
12/20/2013,80.18,80.83,80.04,80.04,11232900,0,1,69.19890076,69.75987963,69.07807454,69.07807454,11232900
12/23/2013,80.07,80.92,80.04,80.56,3941300,0,1,69.10396588,69.83755362,69.07807454,69.52685764,3941300
12/24/2013,80.56,80.96,80.56,80.64,1819800,0,1,69.52685764,69.8720754,69.52685764,69.59590119,1819800
12/26/2013,80.84,81.74,80.81,81.55,3848800,0,1,69.76851007,70.54525004,69.74261874,70.3812716,3848800
12/27/2013,81.65,82.24,81.22,81.64,3961900,0,1,70.46757604,70.97677225,70.09646695,70.4589456,3961900
12/30/2013,81.67,81.98,81.459,81.94,3526400,0,1,70.48483693,70.7523807,70.30273456,70.71785892,3526400
12/31/2013,81.99,82.47,81.715,82.34,4493600,0,1,70.76101114,71.17527246,70.52367393,71.06307669,4493600
1/2/2014,82.11,82.57,81.8,82.02,4253400,0,1,70.86457647,71.2615769,70.59703271,70.78690248,4253400
1/3/2014,81.91,82.48,81.83,81.89,3897900,0,1,70.69196759,71.1839029,70.62292404,70.6747067,3897900
1/6/2014,81.65,81.98,81.1,81.1,11188800,0,1,70.46757604,70.7523807,69.99290162,69.99290162,11188800
1/7/2014,81.31,81.92,81.08,81.5,4630900,0,1,70.17414094,70.70059803,69.97564073,70.33811938,4630900
1/8/2014,81.54,81.94,81.03,81.93,4662300,0,1,70.37264116,70.71785892,69.93248851,70.70922848,4662300
1/9/2014,81.9,81.94,80.975,81.57,4966000,0,1,70.68333715,70.71785892,69.88502107,70.39853249,4966000
1/10/2014,81.72,82.04,81.42,82.01,4981000,0,1,70.52798915,70.80416336,70.26907583,70.77827203,4981000
1/13/2014,81.61,82.13,80.96,80.97,6952400,0,1,70.43305427,70.88183736,69.8720754,69.88070585,6952400
1/14/2014,81.28,81.488,80.61,81.01,5217300,0,1,70.14824961,70.32776285,69.57000986,69.91522762,5217300
1/15/2014,80.85,81.43,80.74,81.07,5196800,0,1,69.77714052,70.27770627,69.68220563,69.96701029,5196800
1/16/2014,80.9,81.38,80.78,81.26,4871200,0,1,69.82029274,70.23455405,69.71672741,70.13098872,4871200
1/17/2014,81.32,81.35,80.65,81,6178000,0,1,70.18277139,70.20866272,69.60453163,69.90659718,6178000
1/21/2014,81.3,81.5,79.81,80.46,6932800,0,1,70.1655105,70.33811938,68.87957433,69.4405532,6932800
1/22/2014,80.66,80.81,79.92,80.2,5821600,0,1,69.61316208,69.74261874,68.97450922,69.21616165,5821600
1/23/2014,79.62,80.3,79.19,80.24,6387000,0,1,68.71559589,69.30246609,68.3444868,69.25068343,6387000
1/24/2014,79.61,80,79.16,79.16,7118300,0,1,68.70696545,69.04355277,68.31859546,68.31859546,7118300
1/27/2014,78.86,79.17,78.52,78.94,6591200,0,1,68.05968214,68.32722591,67.76624704,68.12872569,6591200
1/28/2014,78.42,78.93,77.821,78.54,10586500,0,1,67.6799426,68.12009525,67.162979,67.78350793,10586500
1/29/2014,78.28,78.75,76.63,76.68,9195300,0,1,67.55911638,67.96474726,66.13509311,66.17824533,9195300
1/30/2014,77.23,77.76,76.6499,76.93,6820900,0,1,66.65291975,67.11033329,66.15226769,66.39400643,6820900
1/31/2014,76.2,77.47,75.85,76.85,10592200,0,1,65.76398401,66.86005041,65.46191847,66.32496288,10592200
2/3/2014,76.64,76.73,74.93,75.09,9527000,0,1,66.14372355,66.22139755,64.66791761,64.80600472,9527000
2/4/2014,75.51,75.85,74.17,74.97,9573400,0,1,65.16848337,65.46191847,64.01200386,64.70243939,9573400
2/5/2014,74.73,75.545,73.96,75.26,10080300,0,1,64.49530873,65.19868992,63.83076453,64.95272227,10080300
2/6/2014,75.19,76.2,75.17,76.16,6107100,0,1,64.89230916,65.76398401,64.87504827,65.72946223,6107100
2/7/2014,76.17,76.6,75.85,76.45,6194200,0,1,65.73809268,66.10920178,65.46191847,65.97974511,6194200
2/10/2014,76.56,76.59,75.88,76.41,6343600,0,1,66.07468,66.10057133,65.4878098,65.94522334,6343600
2/11/2014,76.44,76.99,76.17,76.7,6292900,0,1,65.97111467,66.44578909,65.73809268,66.19550622,6292900
2/12/2014,76.91,77.33,76.67,77.28,7345900,0,1,66.37674554,66.73922419,66.16961488,66.69607197,7345900
2/13/2014,77.34,77.8654,76.94,77.59,6586900,0,1,66.74785464,67.20129817,66.40263687,66.96361574,6586900
2/14/2014,77.75,78.13,77.32,77.93,4752300,0,1,67.10170285,67.42965972,66.73059375,67.25705084,4752300
2/18/2014,77.92,78.08,77.07,77.57,4954700,0,1,67.2484204,67.3865075,66.51483265,66.94635485,4954700
2/19/2014,77.25,77.52,76.4,76.45,7767800,0,1,66.67018064,66.90320263,65.93659289,65.97974511,7767800
2/20/2014,76.59,77.56,76.54,77.48,5852200,0,1,66.10057133,66.93772441,66.05741911,66.86868086,5852200
2/21/2014,77.36,78.04,77.36,77.74,7764500,0,1,66.76511553,67.35198573,66.76511553,67.0930724,7764500
2/24/2014,77.84,78.25,77.46,77.87,11739500,0,1,67.17937684,67.53322505,66.85141997,67.20526818,11739500
2/25/2014,79.68,81,79.33,80.98,13421700,0,1,68.76737856,69.90659718,68.46531301,69.88933629,13421700
2/26/2014,80.99,82.71,80.79,81.7,9737800,0,1,69.89796673,71.38240312,69.72535785,70.51072826,9737800
2/27/2014,81.66,82.2,80.61,81.97,6040900,0,1,70.47620649,70.94225047,69.57000986,70.74375025,6040900
2/28/2014,81.89,83.1,81.39,82.03,7239600,0,1,70.6747067,71.71899044,70.2431845,70.79553292,7239600
3/3/2014,80.73,82.0299,80.62,82,8359500,0,1,69.67357519,70.79544661,69.5786403,70.76964159,8359500
3/4/2014,82.89,83.2,82.71,82.87,6367600,0,1,71.53775111,71.80529488,71.38240312,71.52049022,6367600
3/5/2014,82.91,83.2,82.575,82.91,5069900,0,1,71.555012,71.80529488,71.26589212,71.555012,5069900
3/6/2014,82.78,82.89,82.23,82.41,6168400,0,1,71.44281623,71.53775111,70.9681418,71.12348979,6168400
3/7/2014,82.61,82.67,82.04,82.55,5287700,0,1,71.29609868,71.34788134,70.80416336,71.24431601,5287700
3/10/2014,82.44,82.54,81.73,82.18,4139000,0,1,71.14938113,71.23568557,70.5366196,70.92498958,4139000
3/11/2014,81.69,81.8499,81.05,81.29,4667900,0.47,1,70.90972466,71.04852335,70.35418269,70.56251093,4667900
3/12/2014,80.73,80.85,80.24,80.56,7048700,0,1,70.0764117,70.18057582,69.65107488,69.92884587,7048700
3/13/2014,81.06,81.06,78.72,78.8,7665800,0,1,70.36286303,70.36286303,68.33166269,68.40110544,7665800
3/14/2014,78.82,79.88,78.79,79.38,6739000,0,1,68.41846613,69.33858252,68.3924251,68.90456535,6739000
3/17/2014,79.57,80.185,79.25,79.58,5547600,0,1,69.06949188,69.60333299,68.79172089,69.07817222,5547600
3/18/2014,79.65,80.56,79.62,79.82,5032600,0,1,69.13893462,69.92884587,69.11289359,69.28650046,5032600
3/19/2014,79.97,80.485,79.4,79.75,6568400,0,1,69.41670561,69.86374329,68.92192604,69.22573806,6568400
3/20/2014,79.71,80.24,79.47,80.09,5097800,0,1,69.19101668,69.65107488,68.98268844,69.52086973,5097800
3/21/2014,80.78,81.9,80.25,80.42,10086100,0,1,70.11981342,71.09201187,69.65975522,69.80732106,10086100
3/24/2014,80.41,80.46,79.2,79.66,7574200,0,1,69.79864072,69.84204243,68.74831917,69.14761497,7574200
3/25/2014,80.05,80.09,79.1599,79.47,5375500,0,1,69.48614836,69.52086973,68.713511,68.98268844,5375500
3/26/2014,79.49,79.78,78.7,78.87,6364600,0,1,69.00004913,69.25177909,68.31430201,68.46186784,6364600
3/27/2014,78.63,79.02,78.37,78.68,5803300,0,1,68.2535396,68.59207299,68.02785068,68.29694132,5803300
3/28/2014,78.92,79.5,78.49,78.72,5132700,0,1,68.50526956,69.00872947,68.1320148,68.33166269,5132700
3/31/2014,79.21,79.33,78.84,79.13,5736200,0,1,68.75699952,68.86116364,68.43582681,68.68755677,5736200
4/1/2014,79.24,80.29,79.24,79.38,6697600,0,1,68.78304055,69.6944766,68.78304055,68.90456535,6697600
4/2/2014,79.54,80.76,79.485,79.95,6611700,0,1,69.04345085,70.10245273,68.99570896,69.39934492,6611700
4/3/2014,79.95,80.02,78.98,79.4,5505400,0,1,69.39934492,69.46010733,68.55735162,68.92192604,5505400
4/4/2014,79.64,79.7,78.49,78.72,6422000,0,1,69.13025428,69.18233634,68.1320148,68.33166269,6422000
4/7/2014,78.69,78.69,77.03,77.13,11121300,0,1,68.30562166,68.30562166,66.86468467,66.9514881,11121300
4/8/2014,76.91,77.44,76.42,77.11,7371000,0,1,66.76052055,67.22057875,66.33518373,66.93412742,7371000
4/9/2014,77.24,77.93,77.14,77.76,8027600,0,1,67.04697188,67.64591557,66.96016845,67.49834973,8027600
4/10/2014,77.62,78.22,76.7,76.78,6201500,0,1,67.37682493,67.89764553,66.57823334,66.64767609,6201500
4/11/2014,76.62,77.06,75.65,75.7,8399100,0,1,66.50879059,66.8907257,65.66679729,65.71019901,8399100
4/14/2014,76.3,76.86,75.51,75.97,8677200,0,1,66.23101961,66.71711883,65.54527248,65.94456828,8677200
4/15/2014,76.29,76.4,74.61,75.89,7022900,0,1,66.22233926,66.31782304,64.76404158,65.87512553,7022900
4/16/2014,76.42,76.58,75.8,76.58,6104700,0,1,66.33518373,66.47406922,65.79700244,66.47406922,6104700
4/17/2014,76.26,77.68,75.91,77.09,6875600,0,1,66.19629823,67.42890699,65.89248622,66.91676673,6875600
4/21/2014,78.35,78.35,77.67,77.96,6253300,0,1,68.01048999,68.01048999,67.42022664,67.6719566,6253300
4/22/2014,78.74,80.23,78.63,79.67,11188400,0,1,68.34902338,69.64239454,68.2535396,69.15629531,11188400
4/23/2014,79.87,80.05,78.4401,78.52,7497000,0,1,69.32990218,69.48614836,68.08869988,68.15805583,7497000
4/24/2014,78.97,79.81,78.72,79.77,7271600,0,1,68.54867128,69.27782012,68.33166269,69.24309874,7271600
4/25/2014,79.41,79.7,79.03,79.38,6381400,0,1,68.93060638,69.18233634,68.60075334,68.90456535,6381400
4/28/2014,79.53,81.15,79.33,80.17,14562400,0,1,69.0347705,70.44098612,68.86116364,69.59031248,14562400
4/29/2014,80.32,80.32,79.52,79.52,5146500,0,1,69.72051763,69.72051763,69.02609016,69.02609016,5146500
4/30/2014,79.74,79.74,78.73,79.51,8524700,0,1,69.21705771,69.21705771,68.34034304,69.01740982,8524700
5/1/2014,79.51,79.65,78.95,79.33,3936700,0,1,69.01740982,69.13893462,68.53131059,68.86116364,3936700
5/2/2014,79.32,80.16,79.155,79.4,3738400,0,1,68.85248329,69.58163213,68.70925763,68.92192604,3738400
5/5/2014,79.04,79.18,78.56,78.69,3521000,0,1,68.60943368,68.73095849,68.1927772,68.30562166,3521000
5/6/2014,78.64,78.755,77.35,77.42,6475800,0,1,68.26221995,68.36204389,67.14245566,67.20321806,6475800
5/7/2014,77.85,77.96,76.52,77.08,5378600,0,1,67.57647282,67.6719566,66.42198716,66.90808639,5378600
5/8/2014,76.94,77.73,76.66,77.05,5485100,0,1,66.78656158,67.4723087,66.54351197,66.88204536,5485100
5/9/2014,77.06,77.75,76.81,77.71,4345800,0,1,66.8907257,67.48966939,66.67371712,67.45494802,4345800
5/12/2014,77.82,78.44,77.7506,78.27,4324200,0,1,67.55043179,68.08861308,67.49019021,67.94104724,4324200
5/13/2014,78.36,78.675,77.04,77.27,5455500,0,1,68.01917033,68.29260115,66.87336501,67.07301291,5455500
5/14/2014,77.33,77.37,76.17,76.31,6870000,0,1,67.12509497,67.15981634,66.11817514,66.23969995,6870000
5/15/2014,76.05,76.29,75.32,76.24,6304700,0,1,66.01401102,66.22233926,65.38034596,66.17893755,6304700
5/16/2014,76.79,77.37,76.6576,77.36,7039400,0,1,66.65635643,67.15981634,66.54142868,67.151136,7039400
5/19/2014,76.58,77.07,76.37,76.5,7733800,0,1,66.47406922,66.89940604,66.29178201,66.40462647,7733800
5/20/2014,77.92,78.82,77.4,77.96,15432200,0,1,67.63723523,68.41846613,67.18585737,67.6719566,15432200
5/21/2014,78.25,78.51,77.75,78.08,6693900,0,1,67.92368656,68.14937548,67.48966939,67.77612072,6693900
5/22/2014,77.76,79.05,77.76,78.78,5265900,0,1,67.49834973,68.61811402,67.49834973,68.38374475,5265900
5/23/2014,78.77,79.4,78.51,79.18,5003100,0,1,68.37506441,68.92192604,68.14937548,68.73095849,5003100
5/27/2014,79.38,80,79.3,79.69,4760600,0,1,68.90456535,69.44274664,68.83512261,69.173656,4760600
5/28/2014,79.75,80,79.27,79.68,4002200,0,1,69.22573806,69.44274664,68.80908158,69.16497565,4002200
5/29/2014,79.88,79.99,79.44,79.9,4408900,0,1,69.33858252,69.4340663,68.95664741,69.35594321,4408900
5/30/2014,79.77,80.27,79.58,80.23,4528000,0,1,69.24309874,69.67711591,69.07817222,69.64239454,4528000
6/2/2014,80.25,81.06,80.17,80.84,6817700,0,1,69.65975522,70.36286303,69.59031248,70.17189548,6817700
6/3/2014,80.19,80.88,80.15,80.67,5477700,0.47,1,70.01322177,70.61565503,69.97829811,70.43230578,5477700
6/4/2014,80.32,80.89,80.06,80.54,4961600,0,1,70.12672369,70.62438595,69.89971985,70.31880386,4961600
6/5/2014,80.67,80.86,80.28,80.38,5666400,0,1,70.43230578,70.5981932,70.09180002,70.17910919,5666400
6/6/2014,80.58,81.27,80.51,80.64,4460300,0,1,70.35372753,70.95616079,70.29261111,70.40611303,4460300
6/9/2014,80.63,81.32,80.42,80.61,3718600,0,1,70.39738211,70.99981537,70.21403286,70.37992028,3718600
6/10/2014,80.26,80.85,80.22,80.74,4249500,0,1,70.07433819,70.58946228,70.03941452,70.4934222,4249500
6/11/2014,80.46,80.73,79.76,79.81,4918100,0,1,70.24895653,70.48469128,69.63779235,69.68144693,4918100
6/12/2014,79.73,79.78,78.2,78.43,7643300,0,1,69.6115996,69.65525418,68.27576933,68.47658042,7643300
6/13/2014,78.49,78.59,77.75,78.07,7971800,0,1,68.52896592,68.61627509,67.88287807,68.16226741,7971800
6/16/2014,77.96,79.09,77.96,78.9,7164400,0,1,68.06622733,69.05282093,68.06622733,68.88693351,7164400
6/17/2014,78.84,80.46,78.73,80.02,9587300,0,1,68.83454801,70.24895653,68.73850792,69.86479619,9587300
6/18/2014,80.03,80.76,79.79,80.71,8071500,0,1,69.8735271,70.51088403,69.6639851,70.46722945,8071500
6/19/2014,80.71,80.85,79.95,80.44,5095400,0,1,70.46722945,70.58946228,69.80367977,70.23149469,5095400
6/20/2014,80.69,80.8,79.86,80.17,13661000,0,1,70.44976761,70.5458077,69.72510152,69.99575994,13661000
6/23/2014,80.16,80.8,79.97,80.64,4920400,0,1,69.98702902,70.5458077,69.8211416,70.40611303,4920400
6/24/2014,80.38,80.83,79.83,80.43,5579300,0,1,70.17910919,70.57200045,69.69890877,70.22276378,5579300
6/25/2014,80.36,80.61,80.12,80.53,4486300,0,1,70.16164736,70.37992028,69.95210536,70.31007294,4486300
6/26/2014,80.45,80.97,80.12,80.75,5165200,0,1,70.24022561,70.69423328,69.95210536,70.50215311,5165200
6/27/2014,80.65,81.47,80.63,81.13,5011000,0,1,70.41484395,71.13077912,70.39738211,70.83392795,5011000
6/30/2014,81.02,81.23,80.48,80.96,5045300,0,1,70.73788787,70.92123712,70.26641836,70.68550237,5045300
7/1/2014,81.32,81.97,81.22,81.82,5234600,0,1,70.99981537,71.56732496,70.9125062,71.43636121,5234600
7/2/2014,81.84,82.18,81.62,81.98,4185700,0,1,71.45382304,71.75067421,71.26174287,71.57605588,4185700
7/3/2014,82.07,82.35,81.8,82.05,2764000,0,1,71.65463413,71.8990998,71.41889938,71.6371723,2764000
7/7/2014,81.73,82.09,81.14,81.42,6071000,0,1,71.35778296,71.67209596,70.84265887,71.08712454,6071000
7/8/2014,81.42,81.53,80.55,80.76,7322900,0,1,71.08712454,71.18316462,70.32753478,70.51088403,7322900
7/9/2014,81.11,81.23,80.175,80.73,6980600,0,1,70.81646612,70.92123712,70.0001254,70.48469128,6980600
7/10/2014,79.05,79.58,77.95,79.4,11530900,0,1,69.01789726,69.48063585,68.05749641,69.32347935,11530900
7/11/2014,79.59,79.9,79.21,79.61,4746400,0,1,69.48936677,69.76002519,69.15759193,69.5068286,4746400
7/14/2014,79.92,80.06,79.19,79.46,7657200,0,1,69.77748702,69.89971985,69.14013009,69.37586485,7657200
7/15/2014,79.5,80.06,79.42,79.86,6051900,0,1,69.41078851,69.89971985,69.34094118,69.72510152,6051900
7/16/2014,80.04,80.24,79.38,79.66,9033700,0,1,69.88225802,70.05687636,69.30601751,69.55048318,9033700
7/17/2014,79.45,79.88,79.23,79.55,7697647,0,1,69.36713393,69.74256335,69.17505376,69.4544431,7697647
7/18/2014,79.8,80.28,79.45,80.08,5323200,0,1,69.67271602,70.09180002,69.36713393,69.91718169,5323200
7/21/2014,80.01,80.03,79.525,79.71,4112800,0,1,69.85606527,69.8735271,69.43261581,69.59413777,4112800
7/22/2014,80.36,80.75,80.2,80.54,6336100,0,1,70.16164736,70.50215311,70.02195269,70.31880386,6336100
7/23/2014,80.46,81.09,80.21,81.02,3669200,0,1,70.24895653,70.79900428,70.03068361,70.73788787,3669200
7/24/2014,81.19,81.54,80.89,81.2,4359600,0,1,70.88631345,71.19189554,70.62438595,70.89504437,4359600
7/25/2014,81.1,81.3,80.89,81.03,4680100,0,1,70.8077352,70.98235354,70.62438595,70.74661878,4680100
7/28/2014,81.2,81.34,80.66,81.07,3441600,0,1,70.89504437,71.0172772,70.42357486,70.78154245,3441600
7/29/2014,81.21,81.81,80.89,80.98,4536500,0,1,70.90377529,71.42763029,70.62438595,70.7029642,4536500
7/30/2014,81.5,81.85,81.07,81.76,5807300,0,1,71.15697187,71.46255396,70.78154245,71.38397571,5807300
7/31/2014,81.09,81.58,80.85,80.85,5748900,0,1,70.79900428,71.22681921,70.58946228,70.58946228,5748900
8/1/2014,80.56,81.08,79.74,79.75,8708000,0,1,70.33626569,70.79027337,69.62033052,69.62906143,8708000
8/4/2014,79.7,80.25,79.66,80.03,7025000,0,1,69.58540685,70.06560727,69.55048318,69.8735271,7025000
8/5/2014,79.78,80.86,79.78,80.03,5895500,0,1,69.65525418,70.5981932,69.65525418,69.8735271,5895500
8/6/2014,79.94,81.02,79.85,80.52,4228200,0,1,69.79494885,70.73788787,69.7163706,70.30134203,4228200
8/7/2014,80.75,81.07,80.29,80.47,4045900,0,1,70.50215311,70.78154245,70.10053094,70.25768744,4045900
